BGC0000640	s__Enterobacteriaceae_bacterium
BGC0000641	s__Enterobacteriaceae_bacterium
BGC0000642	s__Enterobacteriaceae_bacterium
BGC0000643	s__Brevundimonas_vesicularis
BGC0000644	s__Dietzia_sp_CQ4
BGC0000645	s__Halobacillus_halophilus
BGC0000646	s__uncultured_bacterium
BGC0000647	s__Rhodobacter_sphaeroides
BGC0000648	s__Myxococcus_xanthus
BGC0000649	s__Streptomyces_griseus
BGC0000650	s__Algoriphagus_sp_KK10202C
BGC0000651	s__Streptomyces_argenteolus
BGC0000652	s__Streptomyces_sp_CNQ525
BGC0000653	s__Streptomyces_arenae
BGC0000654	s__Streptomyces_sp_Tu6071
BGC0000655	s__Streptomyces_sioyaensis
BGC0000656	s__Xanthobacter_autotrophicus
BGC0000657	s__Pseudanabaena_sp_dqh15
BGC0000658	s__Streptomyces_griseus
BGC0000659	s__Saccharopolyspora_erythraea
BGC0000660	s__Streptomyces_coelicolor
BGC0000661	s__Nostoc_punctiforme
BGC0000662	s__Streptomyces_griseus
BGC0000663	s__Streptomyces_coelicolor
BGC0000664	s__Streptomyces_griseus
BGC0000665	s__Streptomyces_sp_HKI0576
BGC0000666	s__Streptomyces_sp_SCSIO_02999
BGC0000667	s__Penicillium_roqueforti
BGC0000668	s__Hapalosiphon_welwitschii
BGC0000669	s__Arabidopsis_thaliana
BGC0000670	s__Arabidopsis_thaliana
BGC0000671	s__Oryza_sativa
BGC0000672	s__Oryza_sativa
BGC0000673	s__Aspergillus_nidulans
BGC0000674	s__Streptomyces_clavuligerus
BGC0000675	s__Streptomyces_clavuligerus
BGC0000676	s__Phoma_betae
BGC0000677	s__Streptomyces_melanosporofaciens
BGC0000678	s__Streptomyces_avermitilis
BGC0000679	s__Micromonospora_sp_M42
BGC0000680	s__Aspergillus_nidulans
BGC0000682	s__Aspergillus_terreus
BGC0000683	s__Streptomyces_avermitilis
BGC0000684	s__Aspergillus_nidulans
BGC0000685	s__Alternaria_brassicicola
BGC0000686	s__Aspergillus_fumigatus
BGC0000687	s__Diaporthe_amygdali
BGC0000688	s__Diaporthe_amygdali
BGC0000689	s__Micromonospora_echinospora
BGC0000690	s__Streptomyces_glaucescens
BGC0000691	s__Actinoplanes_sp_SE50/110
BGC0000692	s__Streptoalloteichus_hindustanus
BGC0000693	s__Bacillus_circulans
BGC0000694	s__Bacillus_circulans
BGC0000695	s__Micromonospora_olivasterospora
BGC0000696	s__Micromonospora_echinospora
BGC0000697	s__Micromonospora_echinospora
BGC0000698	s__Streptomyces_hygroscopicus
BGC0000699	s__Streptomyces_hygroscopicus
BGC0000700	s__Streptomyces_tenjimariensis
BGC0000701	s__Streptomyces_hygroscopicus
BGC0000702	s__Streptomyces_kanamyceticus
BGC0000703	s__Streptomyces_kanamyceticus
BGC0000704	s__Streptomyces_kanamyceticus
BGC0000705	s__Streptomyces_kanamyceticus
BGC0000706	s__Streptomyces_kanamyceticus
BGC0000707	s__Streptomyces_kasugaensis
BGC0000708	s__Streptomyces_lividus
BGC0000709	s__Streptomyces_fradiae
BGC0000710	s__Streptomyces_fradiae
BGC0000711	s__Streptomyces_fradiae
BGC0000712	s__Streptomyces_rimosus
BGC0000713	s__Streptomyces_ribosidificus
BGC0000714	s__Micromonospora_inyonensis
BGC0000715	s__Streptomyces_spectabilis
BGC0000716	s__Streptomyces_netropsis
BGC0000717	s__Streptomyces_griseus
BGC0000718	s__Streptomyces_griseus
BGC0000719	s__Streptoalloteichus_hindustanus
BGC0000720	s__Streptoalloteichus_tenebrarius
BGC0000721	s__Streptoalloteichus_tenebrarius
BGC0000722	s__Streptomyces_hygroscopicus
BGC0000723	s__Streptomyces_hygroscopicus
BGC0000724	s__Streptomyces_griseus
BGC0000725	s__Pseudomonas_aeruginosa
BGC0000726	s__Pseudomonas_sp_QDA
BGC0000727	s__Streptomyces_aureofaciens
BGC0000728	s__Klebsiella_pneumoniae
BGC0000729	s__Klebsiella_pneumoniae
BGC0000730	s__Klebsiella_pneumoniae
BGC0000731	s__Klebsiella_pneumoniae
BGC0000732	s__Raoultella_planticola
BGC0000733	s__Klebsiella_pneumoniae
BGC0000734	s__Pasteurella_multocida
BGC0000735	s__Pasteurella_multocida
BGC0000736	s__Mannheimia_haemolytica
BGC0000737	s__Pasteurella_multocida
BGC0000738	s__Pasteurella_multocida
BGC0000739	s__Pasteurella_multocida
BGC0000740	s__Streptococcus_agalactiae
BGC0000741	s__Streptococcus_agalactiae
BGC0000742	s__Streptococcus_agalactiae
BGC0000743	s__Streptococcus_agalactiae
BGC0000744	s__Streptococcus_agalactiae
BGC0000745	s__Streptococcus_agalactiae
BGC0000746	s__Streptococcus_agalactiae
BGC0000747	s__Streptococcus_agalactiae
BGC0000748	s__Streptococcus_agalactiae
BGC0000749	s__Escherichia_coli
BGC0000750	s__Actinobacillus_pleuropneumoniae
BGC0000751	s__Actinobacillus_pleuropneumoniae
BGC0000752	s__Actinobacillus_pleuropneumoniae
BGC0000753	s__Actinobacillus_pleuropneumoniae
BGC0000754	s__Avibacterium_paragallinarum
BGC0000755	s__Avibacterium_paragallinarum
BGC0000756	s__Avibacterium_paragallinarum
BGC0000757	s__Avibacterium_paragallinarum
BGC0000758	s__Staphylococcus_aureus
BGC0000759	s__Sphingomonas_sp_ATCC_53159
BGC0000760	s__Acinetobacter_venetianus
BGC0000761	s__Methylobacillus_sp_12S
BGC0000762	s__Rhizobium_leguminosarum
BGC0000763	s__Pantoea_stewartii
BGC0000764	s__Lactococcus_lactis
BGC0000765	s__Lactobacillus_johnsonii
BGC0000766	s__Lactobacillus_johnsonii
BGC0000767	s__Lactobacillus_johnsonii
BGC0000768	s__Sphingomonas_elodea
BGC0000769	s__Mycobacterium_avium
BGC0000770	s__Campylobacter_jejuni
BGC0000771	s__Campylobacter_jejuni
BGC0000772	s__Brucella_melitensis
BGC0000773	s__Escherichia_coli
BGC0000774	s__Xanthomonas_campestris
BGC0000775	s__Legionella_pneumophila
BGC0000776	s__Escherichia_coli
BGC0000777	s__Escherichia_coli
BGC0000778	s__Aeromonas_piscicola
BGC0000779	s__Aeromonas_piscicola
BGC0000780	s__Vibrio_parahaemolyticus
BGC0000781	s__Pseudomonas_aeruginosa
BGC0000782	s__Burkholderia_pseudomallei
BGC0000783	s__Xanthomonas_oryzae
BGC0000784	s__Pseudomonas_aeruginosa
BGC0000785	s__Burkholderia_mallei
BGC0000786	s__Edwardsiella_ictaluri
BGC0000787	s__Escherichia_coli
BGC0000788	s__Salmonella_enterica
BGC0000789	s__Escherichia_coli
BGC0000790	s__Escherichia_coli
BGC0000791	s__Cronobacter_sakazakii
BGC0000792	s__Enterococcus_faecalis
BGC0000793	s__Salmonella_enterica
BGC0000794	s__Geobacillus_stearothermophilus
BGC0000795	s__Aneurinibacillus_thermoaerophilus
BGC0000796	s__Paenibacillus_alvei
BGC0000797	s__Sphingomonas_sp_S88
BGC0000798	s__Sorghum_bicolor
BGC0000799	s__Escherichia_coli
BGC0000800	s__Xanthomonas_campestris
BGC0000801	s__Sinorhizobium_meliloti
BGC0000802	s__Sinorhizobium_meliloti
BGC0000803	s__Lactobacillus_rhamnosus
BGC0000804	s__Streptomyces_coelicoflavus
BGC0000805	s__Streptomyces_ghanaensis
BGC0000806	s__Glycomyces_sp_NRRL_B_16210
BGC0000807	s__Stackebrandtia_nassauensis
BGC0000808	s__Burkholderia_multivorans
BGC0000809	s__Actinomadura_melliaura
BGC0000810	s__Zea_mays
BGC0000811	s__Aspergillus_fumigatus
BGC0000812	s__Shiraia_sp_slf14
BGC0000813	s__Nonomuraea_longicatena
BGC0000814	s__Nonomuraea_longicatena
BGC0000815	s__Epichloe_uncinata
BGC0000816	s__Malbranchea_aurantiaca
BGC0000817	s__uncultured_bacterium
BGC0000818	s__Aspergillus_versicolor
BGC0000819	s__Penicillium_fellutanum
BGC0000820	s__Streptomyces_griseofuscus
BGC0000821	s__Lechevalieria_aerocolonigenes
BGC0000822	s__Lechevalieria_aerocolonigenes
BGC0000823	s__Lechevalieria_aerocolonigenes
BGC0000824	s__Nostoc_punctiforme
BGC0000825	s__Streptomyces_sp_TP_A0274
BGC0000826	s__Streptomyces_clavuligerus
BGC0000827	s__Salinispora_arenicola
BGC0000828	s__Chromobacterium_violaceum
BGC0000829	s__Chromobacterium_violaceum
BGC0000830	s__uncultured_bacterium
BGC0000831	s__Duganella_sp_B2
BGC0000832	s__Streptomyces_roseochromogenus
BGC0000833	s__Streptomyces_rishiriensis
BGC0000834	s__Streptomyces_niveus
BGC0000835	s__Streptomyces_antibioticus
BGC0000836	s__Escherichia_coli
BGC0000837	s__Aliivibrio_fischeri
BGC0000838	s__Flavobacterium_johnsoniae
BGC0000839	s__Chitinophaga_pinensis
BGC0000840	s__Xanthomonas_oryzae
BGC0000841	s__Streptomyces_clavuligerus
BGC0000842	s__Streptomyces_argenteolus
BGC0000843	s__Streptomyces_clavuligerus
BGC0000844	s__Streptomyces_clavuligerus
BGC0000845	s__Streptomyces_clavuligerus
BGC0000846	s__Pseudomonas_syringae
BGC0000847	s__Streptomyces_cattleya
BGC0000848	s__Streptomyces_griseus
BGC0000849	s__Streptomyces_coelicolor
BGC0000850	s__Streptomyces_acidiscabies
BGC0000851	s__Streptomyces_noursei
BGC0000852	s__Sporosarcina_pasteurii
BGC0000853	s__Streptomyces_anulatus
BGC0000854	s__Methylomicrobium_alcaliphilum
BGC0000855	s__Methylomicrobium_kenyense
BGC0000856	s__Methylophaga_thalassica
BGC0000857	s__Methylophaga_alcalica
BGC0000858	s__Methylobacter_marinus
BGC0000859	s__Methylomicrobium_alcaliphilum
BGC0000860	s__Methylarcula_marina
BGC0000861	s__Shewanella_sp_BR_2
BGC0000862	s__Shewanella_pneumatophori
BGC0000863	s__Pseudoalteromonas_sp_DS_12
BGC0000864	s__Moritella_marina
BGC0000865	s__Photobacterium_profundum
BGC0000866	s__Burkholderia_sp_DSM_9242
BGC0000867	s__Ectothiorhodospira_shaposhnikovii
BGC0000868	s__Bacillus_subtilis
BGC0000869	s__Nostoc_sp_'Peltigera_membranacea_cyanobiont'
BGC0000870	s__Mycobacterium_tuberculosis
BGC0000871	s__Myxococcus_xanthus
BGC0000872	s__Streptomyces_sp_SANK_60405
BGC0000873	s__Saccharothrix_mutabilis
BGC0000874	s__Streptomyces_griseochromogenes
BGC0000875	s__Streptomyces_sp_MK730_62F2
BGC0000876	s__Streptomyces_tendae
BGC0000877	s__Streptomyces_cacaoi
BGC0000878	s__Streptomyces_alboniger
BGC0000879	s__Streptomyces_rimosus
BGC0000880	s__Streptomyces_chartreusis
BGC0000881	s__Streptomyces_ahygroscopicus
BGC0000882	s__Streptomyces_rimofaciens
BGC0000883	s__Streptomyces_arginensis
BGC0000884	s__Pseudomonas_syringae
BGC0000885	s__Streptomyces_murayamaensis
BGC0000886	s__Streptomyces_tsukubensis
BGC0000887	s__Dolichospermum_circinale
BGC0000888	s__Bacillus_sp_CS93
BGC0000889	s__Streptomyces_sp_WK_5344
BGC0000890	s__Pseudoalteromonas_phenolica
BGC0000891	s__Pseudoalteromonas_luteoviolacea
BGC0000892	s__Burkholderia_gladioli
BGC0000893	s__Streptomyces_venezuelae
BGC0000894	s__Monascus_aurantiacus
BGC0000895	s__Lactobacillus_plantarum
BGC0000896	s__Streptomyces_lavendulae
BGC0000897	s__Streptomyces_luridus
BGC0000898	s__Streptomyces_venezuelae
BGC0000899	s__Streptomyces_narbonensis
BGC0000900	s__Aspergillus_oryzae
BGC0000901	s__Aspergillus_niger
BGC0000902	s__Saccharopolyspora_erythraea
BGC0000903	s__Streptomyces_cattleya
BGC0000904	s__Streptomyces_rubellomurinus
BGC0000905	s__Heliobacillus_mobilis
BGC0000906	s__Heliophilum_fasciatum
BGC0000907	s__Streptomyces_lincolnensis
BGC0000908	s__Streptomyces_avermitilis
BGC0000909	s__Streptomyces_avermitilis
BGC0000910	s__Streptomyces_coelicolor
BGC0000911	s__Streptomyces_griseus
BGC0000912	s__Streptomyces_griseus
BGC0000913	s__Enterobacter_cloacae
BGC0000914	s__Streptomyces_coelicolor
BGC0000915	s__Streptomyces_lavendulae
BGC0000916	s__Staphylococcus_carnosus
BGC0000917	s__Rhodobacter_capsulatus
BGC0000918	s__Streptomyces_avermitilis
BGC0000919	s__Pseudomonas_syringae
BGC0000920	s__Bacillus_cereus
BGC0000921	s__Pseudomonas_putida
BGC0000922	s__Pseudomonas_aeruginosa
BGC0000923	s__Pseudomonas_aeruginosa
BGC0000924	s__Pseudomonas_chlororaphis
BGC0000925	s__Pseudomonas_fluorescens
BGC0000926	s__Bacillus_subtilis
BGC0000927	s__Streptomyces_davaonensis
BGC0000928	s__Cylindrospermopsis_raciborskii
BGC0000929	s__Burkholderia_glumae
BGC0000930	s__Fusarium_graminearum
BGC0000931	s__Fusarium_graminearum
BGC0000932	s__Phaeobacter_inhibens
BGC0000933	s__Streptomyces_xiamenensis
BGC0000934	s__Kitasatospora_sp_HKI_714
BGC0000935	s__Streptomyces_antibioticus
BGC0000936	s__Pseudomonas_aeruginosa
BGC0000937	s__Streptomyces_sp_WM6372
BGC0000938	s__Streptomyces_fradiae
BGC0000939	s__Grimontia_hollisae
BGC0000940	s__Streptomyces_coelicolor
BGC0000941	s__Streptomyces_griseus
BGC0000942	s__Bacillus_anthracis
BGC0000943	s__Staphylococcus_aureus
BGC0000944	s__Staphylococcus_aureus
BGC0000945	s__Vibrio_cholerae
BGC0000946	s__Vibrio_parahaemolyticus
BGC0000947	s__Vibrio_alginolyticus
BGC0000948	s__Bacteroides_fragilis
BGC0000949	s__Streptomyces_griseus
BGC0000950	s__Streptomyces_sp_DSM_5940
BGC0000951	s__Streptomyces_coeruleorubidus
BGC0000952	s__Streptomyces_pristinaespiralis
BGC0000953	s__Streptomyces_vinaceusdrappus
BGC0000954	s__Chondromyces_crocatus
BGC0000955	s__Myxococcus_xanthus
BGC0000956	s__Pantoea_agglomerans
BGC0000957	s__Streptomyces_sp_XZQH13
BGC0000958	s__Streptomyces_sp_S4
BGC0000959	s__Aspergillus_nidulans
BGC0000960	s__Streptomyces_sahachiroi
BGC0000961	s__Burkholderia_thailandensis
BGC0000962	s__Lyngbya_majuscula
BGC0000963	s__Streptomyces_verticillus
BGC0000964	s__Burkholderia_thailandensis
BGC0000965	s__Streptomyces_globisporus
BGC0000966	s__Actinoalloteichus_sp_WH1_2216_6
BGC0000967	s__uncultured_Candidatus
BGC0000968	s__Penicillium_expansum
BGC0000969	s__Chondromyces_crocatus
BGC0000970	s__Chondromyces_crocatus
BGC0000971	s__Streptomyces_cinnabarigriseus
BGC0000972	s__Escherichia_coli
BGC0000973	s__Streptomyces_sp_CS40
BGC0000974	s__Chondromyces_crocatus
BGC0000975	s__Nostoc_sp_ATCC_53789
BGC0000976	s__Moorea_producens
BGC0000977	s__Aspergillus_oryzae
BGC0000978	s__Cylindrospermopsis_raciborskii
BGC0000979	s__Aphanizomenon_sp_10E9
BGC0000980	s__Aphanizomenon_sp_22D11
BGC0000981	s__Aphanizomenon_sp_10E6
BGC0000982	s__Cystobacter_fuscus
BGC0000983	s__Aspergillus_clavatus
BGC0000984	s__Delftia_acidovorans
BGC0000985	s__Tistrella_mobilis
BGC0000986	s__Stigmatella_aurantiaca
BGC0000988	s__Sorangium_cellulosum
BGC0000989	s__Sorangium_cellulosum
BGC0000990	s__Sorangium_cellulosum
BGC0000991	s__Sorangium_cellulosum
BGC0000992	s__Fusarium_heterosporum
BGC0000993	s__Chromobacterium_violaceum
BGC0000994	s__Streptomyces_hygroscopicus
BGC0000995	s__Pseudomonas_sp_2663
BGC0000996	s__Streptomyces_sp_SPB78
BGC0000997	s__Polyangium_brachysporum
BGC0000998	s__Streptomyces_sp_K01_0509
BGC0000999	s__Lysobacter_enzymogenes
BGC0001000	s__Lyngbya_majuscula
BGC0001001	s__Lyngbya_majuscula
BGC0001002	s__Streptomyces_roseoverticillatus
BGC0001003	s__Kitasatospora_aureofaciens
BGC0001004	s__Streptomyces_sp_SCSIO_01127
BGC0001005	s__Bacillus_subtilis
BGC0001006	s__Salinispora_tropica
BGC0001007	s__Salinispora_arenicola
BGC0001008	s__Actinomadura_madurae
BGC0001009	s__Melittangium_lichenicola
BGC0001010	s__Melittangium_lichenicola
BGC0001011	s__Streptomyces_sp_NRRL_30748
BGC0001012	s__Streptomyces_violaceusniger
BGC0001013	s__Streptomyces_sp
BGC0001014	s__Ralstonia_solanacearum
BGC0001015	s__Planktothrix_agardhii
BGC0001016	s__Anabaena_sp_90
BGC0001017	s__Microcystis_aeruginosa
BGC0001018	s__Microcystis_aeruginosa
BGC0001019	s__Sorangium_cellulosum
BGC0001020	s__Streptomyces_sp_NRRL_30471
BGC0001021	s__Mycobacterium_tuberculosis
BGC0001022	s__Stigmatella_aurantiaca
BGC0001023	s__Stigmatella_aurantiaca
BGC0001024	s__Stigmatella_aurantiaca
BGC0001025	s__Myxococcus_xanthus
BGC0001026	s__Metarhizium_anisopliae
BGC0001027	s__Nocardia_farcinica
BGC0001028	s__Nostoc_sp_GSV224
BGC0001029	s__Nostoc_sp_152
BGC0001030	s__Penicillium_nordicum
BGC0001031	s__Serratia_marcescens
BGC0001032	s__Serratia_plymuthica
BGC0001033	s__Paenibacillus_larvae
BGC0001034	s__Sorangium_cellulosum
BGC0001035	s__Glarea_lozoyensis
BGC0001036	s__Streptomyces_sp_MK498_98F14
BGC0001037	s__Aspergillus_fumigatus
BGC0001038	s__Nonomuraea_spiralis
BGC0001039	s__Streptomyces_pyridomyceticus
BGC0001040	s__Streptomyces_rapamycinicus
BGC0001041	s__Salinispora_tropica
BGC0001042	s__Streptomyces_flaveolus
BGC0001043	s__Streptomyces_griseus
BGC0001044	s__Leptosphaeria_maculans
BGC0001045	s__Pseudomonas_sp_Q71576
BGC0001046	s__Streptomyces_lydicus
BGC0001047	s__Pseudomonas_syringae
BGC0001048	s__Streptoalloteichus_hindustanus
BGC0001049	s__Beauveria_bassiana
BGC0001050	s__Tistrella_bauzanensis
BGC0001051	s__Sorangium_cellulosum
BGC0001052	s__Streptomyces_sp_307_9
BGC0001053	s__Archangium_disciforme
BGC0001054	s__Xenorhabdus_nematophila
BGC0001055	s__Escherichia_coli
BGC0001056	s__Serratia_plymuthica
BGC0001057	s__Fusarium_graminearum
BGC0001058	s__Streptomyces_flavoviridis
BGC0001059	s__Bacillus_cereus
BGC0001060	s__Micromonospora_chersina
BGC0001061	s__Streptomyces_diastatochromogenes
BGC0001062	s__Micromonospora_echinospora
BGC0001063	s__Streptomyces_coelicolor
BGC0001064	s__Cylindrospermum_licheniforme
BGC0001065	s__Streptomyces_chromofuscus
BGC0001066	s__Streptomyces_violaceoruber
BGC0001067	s__Aspergillus_fumigatus
BGC0001068	s__unidentified_unclassified
BGC0001069	s__Sorangium_cellulosum
BGC0001070	s__Streptomyces_collinus
BGC0001071	s__Nostoc_sp_'Peltigera_membranacea_cyanobiont'
BGC0001072	s__Streptomyces_antibioticus
BGC0001073	s__Micromonospora_sp_TP_A0468
BGC0001074	s__Streptomyces_olindensis
BGC0001075	s__Rhodococcus_erythropolis
BGC0001076	s__Streptomyces_sp_SN_1061M
BGC0001077	s__Actinoplanes_missouriensis
BGC0001078	s__Streptomyces_sp_KO_3988
BGC0001079	s__Streptomyces_aculeolatus
BGC0001080	s__Streptomyces_anulatus
BGC0001081	s__Epichloe_festucae
BGC0001082	s__Penicillium_paxilli
BGC0001083	s__Streptomyces_sp_CNH189
BGC0001084	s__Aspergillus_sp_MF297_2
BGC0001085	s__Streptomyces_blastmyceticus
BGC0001086	s__Sphingomonas_lacus
BGC0001087	s__Salinispora_tropica
BGC0001088	s__Xanthomonas_albilineans
BGC0001089	s__Bacillus_velezensis
BGC0001090	s__Bacillus_velezensis
BGC0001091	s__Corallococcus_coralloides
BGC0001092	s__Candidatus_Profftella
BGC0001093	s__Sorangium_cellulosum
BGC0001094	s__Burkholderia_ambifaria
BGC0001095	s__Bacillus_velezensis
BGC0001096	s__Pseudomonas_sp_2663
BGC0001098	s__Bacillus_subtilis
BGC0001099	s__Pseudomonas_fluorescens
BGC0001100	s__Streptomyces_rochei
BGC0001101	s__Streptomyces_atroolivaceus
BGC0001102	s__Burkholderia_thailandensis
BGC0001103	s__Bacillus_subtilis
BGC0001104	s__Myxococcus_xanthus
BGC0001105	s__Uncultured_bacterium
BGC0001106	s__Streptomyces_albus
BGC0001107	s__Candidatus_Endolissoclinum
BGC0001108	s__Uncultured_bacterium
BGC0001109	s__unidentified_unclassified
BGC0001110	s__uncultured_bacterium
BGC0001111	s__Stigmatella_aurantiaca
BGC0001112	s__Paraburkholderia_rhizoxinica
BGC0001113	s__Burkholderia_sp_FERM_BP_3421
BGC0001114	s__Burkholderia_thailandensis
BGC0001115	s__Pseudoalteromonas_sp_SANK_73390
BGC0001116	s__Streptomyces_virginiae
BGC0001117	s__Streptomyces_himastatinicus
BGC0001118	s__Aspergillus_fumigatus
BGC0001119	s__Streptomyces_sp_HKI0576
BGC0001120	s__Burkholderia_thailandensis
BGC0001121	s__Aspergillus_nidulans
BGC0001122	s__Aspergillus_terreus
BGC0001123	s__Aspergillus_oryzae
BGC0001124	s__Aspergillus_niger
BGC0001125	s__Cylindrospermum_alatosporum
BGC0001126	s__Fischerella_ambigua
BGC0001127	s__Janthinobacterium_agaricidamnosum
BGC0001128	s__Photorhabdus_laumondii
BGC0001129	s__unidentified_unclassified
BGC0001130	s__Xenorhabdus_budapestensis
BGC0001131	s__Xenorhabdus_miraniensis
BGC0001132	s__Xenorhabdus_nematophila
BGC0001133	s__Xenorhabdus_bovienii
BGC0001134	s__Photorhabdus_laumondii
BGC0001135	s__Xenorhabdus_budapestensis
BGC0001136	s__Beauveria_bassiana
BGC0001137	s__Marinactinospora_thermotolerans
BGC0001138	s__Marinactinospora_thermotolerans
BGC0001140	s__Streptomyces_platensis
BGC0001141	s__Penicillium_brefeldianum
BGC0001142	s__Penicillium_aethiopicum
BGC0001143	s__Aspergillus_niger
BGC0001144	s__Trichophyton_tonsurans
BGC0001145	s__Streptomyces_mobaraensis
BGC0001146	s__Streptomyces_sp_NRRL_WC_3908
BGC0001147	s__Streptomyces_netropsis
BGC0001148	s__Streptomyces_cirratus
BGC0001149	s__Pseudomonas_sp_SHC52
BGC0001150	s__Streptomyces_alboniger
BGC0001151	s__Streptomyces_antibioticus
BGC0001152	s__Paenibacillus_polymyxa
BGC0001153	s__Paenibacillus_polymyxa
BGC0001154	s__Catenulispora_acidiphila
BGC0001155	s__Planobispora_rosea
BGC0001156	s__Streptomyces_platensis
BGC0001157	s__Streptomyces_scabiei
BGC0001158	s__Botrytis_cinerea
BGC0001159	s__Streptomyces_sp_CNQ_418
BGC0001160	s__Synechococcus_sp_PCC_7002
BGC0001161	s__Moorea_bouillonii
BGC0001162	s__Moorea_producens
BGC0001163	s__Moorea_producens
BGC0001164	s__Cyanothece_sp_PCC_7822
BGC0001165	s__Lyngbya_majuscula
BGC0001166	s__Alternaria_jesenskae
BGC0001167	s__Microcystis_aeruginosa
BGC0001168	s__Streptomyces_lividans
BGC0001169	s__Streptomyces_sp_SCSIO_03032
BGC0001170	s__Clostridium_sporogenes
BGC0001171	s__Listeria_monocytogenes
BGC0001172	s__Streptomyces_sp_CNH_287
BGC0001173	s__Bacillus_pumilus
BGC0001174	s__Corynebacterium_urealyticum
BGC0001176	s__Streptomonospora_alba
BGC0001177	s__Streptomyces_bottropensis
BGC0001178	s__Actinoplanes_sp_ATCC_53533
BGC0001179	s__Streptomyces_bottropensis
BGC0001180	s__Photorhabdus_laumondii
BGC0001181	s__Streptomyces_coelicolor
BGC0001182	s__Chaetomium_globosum
BGC0001183	s__Streptomyces_sp_FXJ7.023
BGC0001184	s__Bacillus_velezensis
BGC0001185	s__Bacillus_velezensis
BGC0001186	s__Candidatus_Entotheonella
BGC0001187	s__Glarea_lozoyensis
BGC0001188	s__Streptomyces_sp_CT34
BGC0001189	s__Cupriavidus_taiwanensis
BGC0001190	s__Fusarium_verticillioides
BGC0001191	s__Amycolatopsis_sp_SANK_60206
BGC0001192	s__Paenibacillus_alvei
BGC0001193	s__Saccharothrix_algeriensis
BGC0001194	s__Streptomyces_scabrisporus
BGC0001195	s__Nocardiopsis_sp_CMB_M0232
BGC0001196	s__Streptomyces_scopuliridis
BGC0001197	s__Frankia_sp_EAN1pec
BGC0001198	s__Herpetosiphon_aurantiacus
BGC0001199	s__Streptomyces_sp_NBRC_109706
BGC0001200	s__Streptomyces_sp_NBRC_109706
BGC0001201	s__Sorangium_cellulosum
BGC0001202	s__uncultured_bacterium
BGC0001203	s__uncultured_bacterium
BGC0001204	s__Streptomyces_versipellis
BGC0001205	s__Penicillium_expansum
BGC0001206	s__Streptomyces_griseus
BGC0001207	s__Eleftheria_terrae
BGC0001208	s__Pseudomonas_poae
BGC0001209	s__Streptococcus_thermophilus
BGC0001210	s__Bacillus_pseudomycoides
BGC0001211	s__Amycolatopsis_alba
BGC0001212	s__Nannocystis_sp_MB1016
BGC0001213	s__Streptomyces_sp_Tu_6176
BGC0001214	s__Streptomyces_drozdowiczii
BGC0001215	s__Streptomyces_conglobatus
BGC0001216	s__Streptomyces_sp_CNQ431
BGC0001217	s__Streptomyces_qinglanensis
BGC0001218	s__Cordyceps_fumosorosea
BGC0001219	s__Chaetomium_globosum
BGC0001220	s__Aspergillus_japonicus
BGC0001221	s__Streptomyces_sp_CNQ_509
BGC0001222	s__Lactobacillus_acidophilus
BGC0001223	s__uncultured_bacterium
BGC0001224	s__uncultured_bacterium
BGC0001225	s__Streptomyces_caelestis
BGC0001226	s__Streptomyces_collinus
BGC0001227	s__Streptomyces_collinus
BGC0001228	s__Salinispora_arenicola
BGC0001229	s__Streptomyces_bingchenggensis
BGC0001230	s__Streptomyces_sp_CNB091
BGC0001231	s__Jahnella_sp_MSr9139
BGC0001232	s__Kitasatospora_sp_MBT66
BGC0001233	s__Streptomyces_sp_DSM_11171
BGC0001234	s__Aspergillus_flavus
BGC0001235	s__Polyangium_spumosum
BGC0001236	s__Streptomyces_afghaniensis
BGC0001237	s__Salinispora_pacifica
BGC0001238	s__Aspergillus_nidulans
BGC0001239	s__Aspergillus_nidulans
BGC0001240	s__Metarhizium_robertsii
BGC0001241	s__Claviceps_fusiformis
BGC0001242	s__Fusarium_fujikuroi
BGC0001243	s__Botrytis_cinerea
BGC0001244	s__Parastagonospora_nodorum
BGC0001245	s__Lasiodiplodia_theobromae
BGC0001246	s__Sarocladium_zeae
BGC0001247	s__Cercospora_nicotianae
BGC0001248	s__Hypholoma_sublateritium
BGC0001249	s__Alternaria_alternata
BGC0001250	s__Epichloe_festucae
BGC0001251	s__Epichloe_festucae
BGC0001252	s__Alternaria_alternata
BGC0001253	s__Alternaria_alternata
BGC0001254	s__Alternaria_alternata
BGC0001255	s__Fusarium_heterosporum
BGC0001256	s__Tapinella_panuoides
BGC0001257	s__Nodulisporium_sp_ATCC74245
BGC0001258	s__Glarea_lozoyensis
BGC0001259	s__Elsinoe_fawcettii
BGC0001260	s__Tolypocladium_album
BGC0001261	s__Alternaria_alternata
BGC0001262	s__Alternaria_alternata
BGC0001263	s__Claviceps_purpurea
BGC0001264	s__Phoma_betae
BGC0001265	s__Bipolaris_oryzae
BGC0001266	s__Cladonia_grayi
BGC0001267	s__Claviceps_fusiformis
BGC0001268	s__Fusarium_fujikuroi
BGC0001269	s__Sphaceloma_manihoticola
BGC0001270	s__Fusarium_fujikuroi
BGC0001271	s__Aspergillus_nidulans
BGC0001272	s__Elsinoe_fawcettii
BGC0001273	s__Aspergillus_ochraceus
BGC0001274	s__Starmerella_bombicola
BGC0001275	s__Glarea_lozoyensis
BGC0001276	s__Aspergillus_terreus
